SAS_ID	PROJECT	PREDDECESSOR_MOM_ID	PREDECESSOR_SAS_ID	PREDECESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	FREQ_RES	TIME_RES	CHANNEL_WIDTH	CLOCK	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	DEMIXING
100540	LC0_003	218558	218558	Interferometer - 110-190 MHz	CasaStorageManagers	0.00131812352	2.175E+002,2.2125E+002,2.15625E+002,2.15625E+002,2.19375E+002,2.19375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100541	LC0_003	218558	218558	Interferometer - 110-190 MHz	CasaStorageManagers	0.00013180928	2.175E+002,2.2125E+002,2.15625E+002,2.15625E+002,2.19375E+002,2.19375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	4	0
100542	LC0_003	218574	218574	Interferometer - 110-190 MHz	CasaStorageManagers	0.0003055616	2.1283583300000001E+002	5.2202500000000001E+001	0	48828.128	10.0139	3051.758	200	118	118	HBA Dual Inner	36	0	40	0
100543	LC0_003	218577	218577	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100544	LC0_003	218577	218577	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100545	LC0_003	218577	218577	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100546	LC0_003	218577	218577	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100547	LC0_003	218577	218577	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100548	LC0_003	218577	218577	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100549	LC0_003	218577	218577	Interferometer - 110-190 MHz	CasaStorageManagers	0.00013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	4	0
100550	LC0_003	218592	218592	Interferometer - 110-190 MHz	CasaStorageManagers	0.0003055616	2.1283583300000001E+002	5.2202500000000001E+001	0	48828.128	10.0139	3051.758	200	118	118	HBA Dual Inner	36	0	40	0
100551	LC0_003	218595	218595	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100552	LC0_003	218595	218595	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100553	LC0_003	218595	218595	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100554	LC0_003	218595	218595	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100555	LC0_003	218595	218595	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100556	LC0_003	218595	218595	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100557	LC0_003	218595	218595	Interferometer - 110-190 MHz	CasaStorageManagers	0.00013180928	2.25E+002,2.2875E+002,2.23125E+002,2.23125E+002,2.26875E+002,2.26875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	4	0
100558	LC0_003	218611	218611	Interferometer - 110-190 MHz	CasaStorageManagers	0.0003055616	2.1283583300000001E+002	5.2202500000000001E+001	0	48828.128	10.0139	3051.758	200	118	118	HBA Dual Inner	36	0	40	0
100559	LC0_003	218614	218614	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100560	LC0_003	218614	218614	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100561	LC0_003	218614	218614	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100562	LC0_003	218614	218614	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100563	LC0_003	218614	218614	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100564	LC0_003	218614	218614	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100565	LC0_003	218614	218614	Interferometer - 110-190 MHz	CasaStorageManagers	0.00013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	4	0
100566	LC0_003	218629	218629	Interferometer - 110-190 MHz	CasaStorageManagers	0.0003055616	2.1283583300000001E+002	5.2202500000000001E+001	0	48828.128	10.0139	3051.758	200	118	118	HBA Dual Inner	36	0	40	0
100567	LC0_003	218632	218632	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100568	LC0_003	218632	218632	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100569	LC0_003	218632	218632	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100570	LC0_003	218632	218632	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100571	LC0_003	218632	218632	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100572	LC0_003	218632	218632	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100573	LC0_003	218632	218632	Interferometer - 110-190 MHz	CasaStorageManagers	0.00013180928	2.325E+002,2.3625E+002,2.30625E+002,2.30625E+002,2.34375E+002,2.34375E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	4	0
100574	LC0_003	218648	218648	Interferometer - 110-190 MHz	CasaStorageManagers	0.0003055616	2.1283583300000001E+002	5.2202500000000001E+001	0	48828.128	10.0139	3051.758	200	118	118	HBA Dual Inner	36	0	40	0
100575	LC0_003	218651	218651	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100576	LC0_003	218651	218651	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100577	LC0_003	218651	218651	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100578	LC0_003	218651	218651	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100579	LC0_003	218651	218651	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100580	LC0_003	218651	218651	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100581	LC0_003	218651	218651	Interferometer - 110-190 MHz	CasaStorageManagers	0.00013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	4	0
100582	LC0_003	218666	218666	Interferometer - 110-190 MHz	CasaStorageManagers	0.0003055616	2.1283583300000001E+002	5.2202500000000001E+001	0	48828.128	10.0139	3051.758	200	118	118	HBA Dual Inner	36	0	40	0
100583	LC0_003	218669	218669	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100584	LC0_003	218669	218669	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100585	LC0_003	218669	218669	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100586	LC0_003	218669	218669	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100587	LC0_003	218669	218669	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100588	LC0_003	218669	218669	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100589	LC0_003	218669	218669	Interferometer - 110-190 MHz	CasaStorageManagers	0.00013180928	2.4E+002,2.4375E+002,2.38125E+002,2.38125E+002,2.41875E+002,2.41875E+002,2.3601737499999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,4.9715	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	4	0
100590	LC0_003	218685	218685	Interferometer - 110-190 MHz	CasaStorageManagers	0.0003055616	2.1283583300000001E+002	5.2202500000000001E+001	0	48828.128	10.0139	3051.758	200	118	118	HBA Dual Inner	36	0	40	0
100591	LC0_003	218688	218688	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100592	LC0_003	218688	218688	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100593	LC0_003	218688	218688	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100594	LC0_003	218688	218688	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100595	LC0_003	218688	218688	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100596	LC0_003	218688	218688	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100597	LC0_003	218688	218688	Interferometer - 110-190 MHz	CasaStorageManagers	0.00013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	4	0
100598	LC0_003	218703	218703	Interferometer - 110-190 MHz	CasaStorageManagers	0.0003055616	2.1283583300000001E+002	5.2202500000000001E+001	0	48828.128	10.0139	3051.758	200	118	118	HBA Dual Inner	36	0	40	0
100599	LC0_003	218706	218706	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100600	LC0_003	218706	218706	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
100601	LC0_003	218706	218706	Interferometer - 110-190 MHz	CasaStorageManagers	0.0013180928	2.475E+002,2.5125E+002,2.45625E+002,2.45625E+002,2.49375E+002,2.49375E+002,2.4858504199999999E+002	5.2899999999999999E+001,5.2899999999999999E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.0941028000000003E+001,5.4858972000000001E+001,5.7245	0,1,2,3,4,5,6	48828.128	10.0139	3051.758	200	658	658	HBA Dual Inner	36	0	40	0
