MOM_ID	SAS_ID	PROJECT	OBSERVATION_TYPE	SUCCESSOR_MOM_ID	SUCCESSOR_SAS_ID	SUCCESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	CHANNELWIDTH	CLOCK	TIME_RES	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	Size dysco compr [TB]	Expected compression time if LBA per subband	Expected compression time if HBA per subband	Expected compression time per dataset [HR]
237514	116084	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237595	116111	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237592	116110	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237601	116113	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237598	116112	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237523	116087	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237520	116086	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237529	116089	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478811945	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1244911057	1799,875	10439,275	939,53475
237526	116088	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237541	116093	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237538	116092	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237544	116094	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237547	116095	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,4787502285	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1244750594	1799,875	10439,275	939,53475
237553	116097	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,4788407501	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,124498595	1799,875	10439,275	939,53475
237550	116096	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237559	116099	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,4784333312	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1243926661	1799,875	10439,275	939,53475
237556	116098	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237565	116101	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237562	116100	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237571	116103	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237568	116102	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237577	116105	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237574	116104	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237580	116106	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237583	116107	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237589	116109	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237586	116108	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237607	116115	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
237610	116116	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,7882665984	2,03E+02	3,0509166669999999E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,2049493156	1799,875	10439,275	939,53475
237613	116117	LC0_043	Interferometer - 110-190 MHz				LofarStorageManager	0,478848983	1,7006208333000001E+002	1,2991666670000001E+001	0	0,30517578125	200	2,278	14399	0	HBA Dual Inner	37	0	324	0,1245007356	1799,875	10439,275	939,53475
236561	115515	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236564	115516	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236569	115517	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236572	115518	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236577	115519	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236580	115520	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236585	115521	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236588	115522	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236593	115523	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236596	115524	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236601	115525	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236604	115526	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236609	115527	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236612	115528	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236617	115529	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236620	115530	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236625	115531	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236628	115532	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236633	115533	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236636	115534	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236641	115535	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236644	115536	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236649	115537	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236652	115538	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236657	115539	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236660	115540	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236665	115541	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
236668	115542	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	1,456275702	3,5639166666999998E+001,3,5664999999999999E+001	4,2349166666999999E+001,4,3035555555999998E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	488	0,3786316825	1799,875	10439,275	1415,101722
236673	115543	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,1124352	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,029233152	1799,875	10439,275	707,5508611
236681	115545	Commissioning2013	Interferometer - 110-190 MHz				LofarStorageManager	0,9054531584	2,44E+01	3,3159722221999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual	37	8	244	0,2354178212	1799,875	10439,275	707,5508611
