MOM_ID	SAS_ID	PROJECT	OBSERVATION_TYPE	SUCCESSOR_MOM_ID	SUCCESSOR_SAS_ID	SUCCESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	CHANNELWIDTH	CLOCK	TIME_RES	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	Size dysco compr [TB]	Expected compression time if LBA per subband	Expected compression time if HBA per subband	Expected compression time per dataset
967945	733659	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180033536	1,4255527499999999E+002,8,3633083333300007E+001	1,4764719444399999E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	34	0	120	0,1086808719	1079,85	4679,35	35,995
967950	733663	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,1753595904	1,4265237083299996E+002,8,3633083333300007E+001	1,4733124999999999E+001,2,2014500000000002E+001	0,1	0	200	0,671089	2699	2699,0	LBA Outer	36	0	120	0,0455934935	539,8	1889,3	17,99333333
968409	734097	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,671489567	1,43340091667E+002,8,3633083333300007E+001	1,45105861111E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4345872873	1079,85	4679,35	35,995
967955	733667	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4674392064	1,4271069166699999E+002,8,3633083333300007E+001	1,4714077777799998E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	36	0	120	0,1215341937	1079,85	4679,35	35,995
967960	733671	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4674392064	1,4278870000000001E+002,8,3633083333300007E+001	1,4688597222199999E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	36	0	120	0,1215341937	1079,85	4679,35	35,995
968414	734101	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,671586929	1,4341802083300001E+002,8,3633083333300007E+001	1,4485216666700001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346126014	1079,85	4679,35	35,995
968419	734105	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,4349563749999999E+002,8,3633083333300007E+001	1,4459755555599999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
968424	734109	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,6269497344	1,4355375000000004E+002,8,3633083333300007E+001	1,44405805556E+001,2,2014500000000002E+001	0,1	0	200	0,167772	2699	2699,0	LBA Outer	34	0	120	0,1630069309	539,8	1889,3	17,99333333
968429	734113	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,4365067083299999E+002,8,3633083333300007E+001	1,4408472222199999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
968434	734117	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,437284875E+002,8,3633083333300007E+001	1,4382672222199998E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
969259	734601	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,3766172058	1,4435629166699999E+002,8,3633083333300007E+001	1,4176744444400001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	33	0	120	0,0979204735	1079,85	4679,35	35,995
969264	734605	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,3844276224	1,44433720833E+002,8,3633083333300007E+001	1,41509638889E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7019	7019,0	LBA Outer	33	0	120	0,09995118182	1052,85	4562,35	35,095
969269	734609	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180033536	1,4458838333300002E+002,8,3633083333300007E+001	1,4099052777800001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	34	0	120	0,1086808719	1079,85	4679,35	35,995
969274	734613	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4674392064	1,4466601666700001E+002,8,3633083333300007E+001	1,4072941666700002E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	36	0	120	0,1215341937	1079,85	4679,35	35,995
969325	734677	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4423913472	1,4521478333300001E+002,8,3633083333300007E+001	1,3890519444400001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	35	0	120	0,1150217503	1079,85	4679,35	35,995
969350	734697	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4423913472	1,4560134166700001E+002,8,3633083333300007E+001	1,3759486111100001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	35	0	120	0,1150217503	1079,85	4679,35	35,995
969330	734681	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4423913472	1,4529234166699999E+002,8,3633083333300007E+001	1,3864519444400001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	35	0	120	0,1150217503	1079,85	4679,35	35,995
969335	734685	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180033536	1,4536958749999999E+002,8,3633083333300007E+001	1,3838425000000001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	34	0	120	0,1086808719	1079,85	4679,35	35,995
969340	734689	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,1568206848	1,45465983333E+002,8,3633083333300007E+001	1,3805650000000002E+001,2,2014500000000002E+001	0,1	0	200	0,671089	2699	2699,0	LBA Outer	34	0	120	0,04077337805	539,8	1889,3	17,99333333
970012	734939	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,46148845833E+002,8,3633083333300007E+001	1,3574933333300001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
969345	734693	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180033536	1,4552389166700002E+002,8,3633083333300007E+001	1,37859E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	34	0	120	0,1086808719	1079,85	4679,35	35,995
970017	734943	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,46226225E+002,8,3633083333300007E+001	1,3548624999999999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
970022	734947	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,46303291667E+002,8,3633083333300007E+001	1,35222277778E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
970027	734951	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,7011016704	1,4639946666700001E+002,8,3633083333300007E+001	1,3489075E+001,2,2014500000000002E+001	0,1	0	200	0,167772	2699	2699,0	LBA Outer	36	0	120	0,1822864343	539,8	1889,3	17,99333333
970032	734955	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,4645724166700001E+002,8,3633083333300007E+001	1,3469099999999999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
970037	734959	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,4653452083299999E+002,8,3633083333300007E+001	1,3442391666700001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
970385	735189	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,86940416	1,47080791667E+002,8,3633083333300007E+001	1,3255749999999999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860450816	1079,85	4679,35	35,995
970390	735193	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,47157995833E+002,8,3633083333300007E+001	1,32291416667E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
970395	735197	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,853912678	1,4723488750000004E+002,8,3633083333300007E+001	1,32024527778E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7139	7139,0	LBA Outer	36	0	120	0,4820172964	1070,85	4640,35	35,695
970400	735201	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,7011016704	1,4733085E+002,8,3633083333300007E+001	1,31689277778E+001,2,2014500000000002E+001	0,1	0	200	0,167772	2699	2699,0	LBA Outer	36	0	120	0,1822864343	539,8	1889,3	17,99333333
970748	735439	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,4801067500000002E+002,8,3633083333300007E+001	1,2933061111100001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
970405	735205	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,4738849583300001E+002,8,3633083333300007E+001	1,31487361111E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
970410	735209	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,4746559999999999E+002,8,3633083333300007E+001	1,3121736111100002E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
970753	735443	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,4808770833299999E+002,8,3633083333300007E+001	1,2906161111099999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
970758	735447	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4075634688	1,4816443333300003E+002,8,3633083333300007E+001	1,2879177777800001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7019	7019,0	LBA Outer	34	0	120	0,1059665019	1052,85	4562,35	35,095
970763	735451	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,6269497344	1,482601875E+002,8,3633083333300007E+001	1,2845299999999998E+001,2,2014500000000002E+001	0,1	0	200	0,167772	2699	2699,0	LBA Outer	34	0	120	0,1630069309	539,8	1889,3	17,99333333
970768	735455	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,4831770833300001E+002,8,3633083333300007E+001	1,2824888888899999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
970773	735459	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,48394641667E+002,8,3633083333300007E+001	1,2797608333299999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
971715	736393	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,4893855416700001E+002,8,3633083333300007E+001	1,26069444444E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
971720	736397	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,4901542083300004E+002,8,3633083333300007E+001	1,25797611111E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
971725	736401	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,284393472	1,49091983333E+002,8,3633083333300007E+001	1,2552494444400001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	4379	4379,0	LBA Outer	36	0	120	0,07394230272	875,8	3065,3	29,19333333
971730	736405	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,1753595904	1,4918752916700001E+002,8,3633083333300007E+001	1,25182638889E+001,2,2014500000000002E+001	0,1	0	200	0,671089	2699	2699,0	LBA Outer	36	0	120	0,0455934935	539,8	1889,3	17,99333333
971735	736409	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4674392064	1,4924493333300003E+002,8,3633083333300007E+001	1,249765E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	36	0	120	0,1215341937	1079,85	4679,35	35,995
971740	736413	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4674392064	1,4932170416700001E+002,8,3633083333300007E+001	1,2470091666699998E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	36	0	120	0,1215341937	1079,85	4679,35	35,995
972732	737285	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180033536	1,4986447916699998E+002,8,3633083333300007E+001	1,22774916667E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	34	0	120	0,1086808719	1079,85	4679,35	35,995
972737	737289	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180033536	1,49941183333E+002,8,3633083333300007E+001	1,2250027777800002E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	34	0	120	0,1086808719	1079,85	4679,35	35,995
972742	737293	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4075634688	1,5001758749999999E+002,8,3633083333300007E+001	1,22224833333E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7019	7019,0	LBA Outer	34	0	120	0,1059665019	1052,85	4562,35	35,095
972747	737297	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,1568206848	1,50112933333E+002,8,3633083333300007E+001	1,2187913888900001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	2699	2699,0	LBA Outer	34	0	120	0,04077337805	539,8	1889,3	17,99333333
973338	737683	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,507885E+002,8,3633083333300007E+001	1,1944780555600001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
972752	737301	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180033536	1,5017021666700001E+002,8,3633083333300007E+001	1,2167094444400002E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	34	0	120	0,1086808719	1079,85	4679,35	35,995
972757	737305	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180033536	1,5024682916699999E+002,8,3633083333300007E+001	1,2139266666700001E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	34	0	120	0,1086808719	1079,85	4679,35	35,995
973343	737687	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,657813402	1,5090320833300001E+002,8,3633083333300007E+001	1,1903152777800001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7139	7139,0	LBA Outer	34	0	120	0,4310314844	1070,85	4640,35	35,695
973348	737691	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,643946394	1,50941304167E+002,8,3633083333300007E+001	1,18892333333E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7079	7079,0	LBA Outer	34	0	120	0,4274260623	1061,85	4601,35	35,395
973353	737695	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,51093625E+002,8,3633083333300007E+001	1,18333111111E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
973358	737699	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,5117009166700004E+002,8,3633083333300007E+001	1,1805225E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
973855	738055	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,5171069166699999E+002,8,3633083333300007E+001	1,16088972222E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
973860	738059	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,657813402	1,51787091667E+002,8,3633083333300007E+001	1,1580897222200001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7139	7139,0	LBA Outer	34	0	120	0,4310314844	1070,85	4640,35	35,695
973865	738063	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4110692352	1,5186318750000001E+002,8,3633083333300007E+001	1,1552825E+001,2,2014500000000002E+001	0,1	0	200	0,671089	7079	7079,0	LBA Outer	34	0	120	0,1068780012	1061,85	4601,35	35,395
973870	738067	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,1479217152	1,5195815833300003E+002,8,3633083333300007E+001	1,15175944444E+001,2,2014500000000002E+001	0,1	0	200	0,671089	2699	2699,0	LBA Outer	33	0	120	0,03845964595	539,8	1889,3	17,99333333
974371	738083	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,526311E+002,8,3633083333300007E+001	1,12699277778E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
973875	738071	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,52015216667E+002,8,3633083333300007E+001	1,14963861111E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
973880	738075	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,52091533333E+002,8,3633083333300007E+001	1,14680444444E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
974376	738087	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,853912678	1,5270734999999999E+002,8,3633083333300007E+001	1,1241675000000001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7139	7139,0	LBA Outer	36	0	120	0,4820172964	1070,85	4640,35	35,695
974381	738091	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,838403994	1,5278330416700001E+002,8,3633083333300007E+001	1,1213344444400002E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7079	7079,0	LBA Outer	36	0	120	0,4779850383	1061,85	4601,35	35,395
974386	738095	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,7011016704	1,5287809166700001E+002,8,3633083333300007E+001	1,11778E+001,2,2014500000000002E+001	0,1	0	200	0,167772	2699	2699,0	LBA Outer	36	0	120	0,1822864343	539,8	1889,3	17,99333333
974391	738099	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,5293504166700001E+002,8,3633083333300007E+001	1,1156405555599999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
974396	738103	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,530112125E+002,8,3633083333300007E+001	1,1127813888899999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
974888	738111	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,8691123	1,53549779167E+002,8,3633083333300007E+001	1,0927961111099998E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4859691979	1079,85	4679,35	35,995
974893	738115	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,853580124	1,5362589166699996E+002,8,3633083333300007E+001	1,0899455555599999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7139	7139,0	LBA Outer	36	0	120	0,4819308323	1070,85	4640,35	35,695
976740	739865	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,671525908	1,5629605833299999E+002,8,3633083333300007E+001	9,8849472222199992E+000,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4345967362	1079,85	4679,35	35,995
974898	738119	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,838403994	1,53701704167E+002,8,3633083333300007E+001	1,0870877777799999E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7079	7079,0	LBA Outer	36	0	120	0,4779850383	1061,85	4601,35	35,395
974903	738123	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,7011016704	1,5379632083299998E+002,8,3633083333300007E+001	1,0835027777800001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	2699	2699,0	LBA Outer	36	0	120	0,1822864343	539,8	1889,3	17,99333333
974908	738127	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,538531625E+002,8,3633083333300007E+001	1,08134527778E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
974913	738131	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,869420134	1,5392919583299999E+002,8,3633083333300007E+001	1,0784619444400001E+001,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	36	0	120	0,4860492349	1079,85	4679,35	35,995
976745	739869	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,39100416	1,5637177916700003E+002,8,3633083333300007E+001	9,8557361111099997E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7139	7139,0	LBA Outer	33	0	120	0,1016610816	1070,85	4640,35	35,695
976750	739873	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,3877343232	1,5644719583299997E+002,8,3633083333300007E+001	9,8264611111099978E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7079	7079,0	LBA Outer	33	0	120	0,100810924	1061,85	4601,35	35,395
976755	739877	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,6269497344	1,56541325E+002,8,3633083333300007E+001	9,789747222219999E+000,2,2014500000000002E+001	0,1	0	200	0,167772	2699	2699,0	LBA Outer	34	0	120	0,1630069309	539,8	1889,3	17,99333333
976760	739881	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,56597879167E+002,8,3633083333300007E+001	9,767661111109998E+000,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
977248	740537	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,671647959	1,5720842083299999E+002,8,3633083333300007E+001	9,5318749999999994E+000,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346284694	1079,85	4679,35	35,995
976765	739885	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,56673529167E+002,8,3633083333300007E+001	9,7381583333300004E+000,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
977253	740541	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,39100416	1,5728401249999999E+002,8,3633083333300007E+001	9,50244444444E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7139	7139,0	LBA Outer	33	0	120	0,1016610816	1070,85	4640,35	35,695
977263	740549	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,5750975E+002,8,3633083333300007E+001	9,4137305555600008E+000,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
977758	740887	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180033536	1,5811932916699999E+002,8,3633083333300007E+001	9,1762666666699992E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	34	0	120	0,1086808719	1079,85	4679,35	35,995
977268	740553	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,67168041	1,57585275E+002,8,3633083333300007E+001	9,3840166666699982E+000,2,2014500000000002E+001	0,1	0	200	0,167772	7199	7199,0	LBA Outer	34	0	120	0,4346369065	1079,85	4679,35	35,995
977763	740891	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4387221504	1,5819479999999999E+002,8,3633083333300007E+001	9,1466277777799991E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7139	7139,0	LBA Outer	35	0	120	0,1140677591	1070,85	4640,35	35,695
977768	740895	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4350529536	1,58269983333E+002,8,3633083333300007E+001	9,1169249999999984E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7079	7079,0	LBA Outer	35	0	120	0,1131137679	1061,85	4601,35	35,395
977773	740899	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,1659666432	1,5836381249999999E+002,8,3633083333300007E+001	9,0796888888899989E+000,2,2014500000000002E+001	0,1	0	200	0,671089	2699	2699,0	LBA Outer	35	0	120	0,04315132723	539,8	1889,3	17,99333333
978247	741221	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4674392064	1,5902883750000001E+002,8,3633083333300007E+001	8,8182138888899999E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	36	0	120	0,1215341937	1079,85	4679,35	35,995
977778	740903	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4423913472	1,5842018333300001E+002,8,3633083333300007E+001	9,0572916666700003E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	35	0	120	0,1150217503	1079,85	4679,35	35,995
977783	740907	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4423913472	1,5849559583300001E+002,8,3633083333300007E+001	9,027375000000001E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	35	0	120	0,1150217503	1079,85	4679,35	35,995
978252	741225	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4635623424	1,5910419583300001E+002,8,3633083333300007E+001	8,7883694444400007E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7139	7139,0	LBA Outer	36	0	120	0,120526209	1070,85	4640,35	35,695
978257	741229	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4596842496	1,5917925833299998E+002,8,3633083333300007E+001	8,7584666666699995E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7079	7079,0	LBA Outer	36	0	120	0,1195179049	1061,85	4601,35	35,395
978262	741233	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,1753595904	1,5927294583299997E+002,8,3633083333300007E+001	8,7209861111099993E+000,2,2014500000000002E+001	0,1	0	200	0,671089	2699	2699,0	LBA Outer	36	0	120	0,0455934935	539,8	1889,3	17,99333333
978751	741579	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4674392064	1,59936991667E+002,8,3633083333300007E+001	8,4578166666700003E+000,2,2014500000000002E+001	0,1	0	200	0,671089	7199	7199,0	LBA Outer	36	0	120	0,1215341937	1079,85	4679,35	35,995
