MOM_ID	SAS_ID	PROJECT	OBSERVATION_TYPE	SUCCESSOR_MOM_ID	SUCCESSOR_SAS_ID	SUCCESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	CHANNELWIDTH	CLOCK	TIME_RES	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	Size dysco compr [TB]	Expected compression time if LBA per subband	Expected compression time if HBA per subband	Expected compression time per dataset
249500	125433	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00563928064	2.74545455E+002,2.7090909099999999E+002,2.7818181800000002E+002,2.7519230700000003E+002,2.7173076900000001E+002,2.7765957500000002E+002	4.8399999999999999E+001,4.8399999999999999E+001,4.8399999999999999E+001,4.5979999999999997E+001,4.5979999999999997E+001,5.082E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	474	0,001466212966	83,6	292,6	38,52566667
249250	125477	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3182165504	2.14411765E+002,2.0857142899999999E+002,2.1428571400000001E+002,2.0911764700000001E+002,2.11621622E+002	6.2920000000000002E+001,6.5340000000000003E+001,6.5340000000000003E+001,6.2920000000000002E+001,6.05E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,0827363031	83,6	292,6	32,10472222
249536	125436	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00033650688	2,77E+02	4,87E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,0000874917888	11,6	40,6	0,8909444444
249261	125478	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00886134784	2,13E+02	5,22E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,002303950438	11,6	40,6	0,8909444444
249281	125480	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00886134784	2,13E+02	5,22E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,002303950438	11,6	40,6	0,8909444444
249570	125440	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00011216896	2,77E+02	4,87E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,0000291639296	11,6	40,6	0,8909444444
249264	125479	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3182165504	2.14411765E+002,2.0857142899999999E+002,2.1428571400000001E+002,2.0911764700000001E+002,2.11621622E+002	6.2920000000000002E+001,6.5340000000000003E+001,6.5340000000000003E+001,6.2920000000000002E+001,6.05E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,0827363031	83,6	292,6	32,10472222
249539	125437	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00241683456	2.7725806499999999E+002,2.8016129000000001E+002,2.775E+002,2.7637795299999999E+002,2.7921259800000001E+002	3.3880000000000003E+001,3.3880000000000003E+001,3.6299999999999997E+001,3.1460000000000001E+001,3.1460000000000001E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,0006283769856	83,6	292,6	32,10472222
249573	125441	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0040280576	2.7986301400000002E+002,2.7739726000000002E+002,2.8232876700000003E+002,2.80408163E+002,2.7931034499999998E+002,2.8179310299999997E+002	1.21E+001,1.21E+001,1.21E+001,9.6799999999999997E+000,1.452E+001,1.452E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	474	0,001047294976	83,6	292,6	38,52566667
249284	125481	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3818598605	2.25E+002,2.19705883E+002,2.3108108100000001E+002,2.26216216E+002,2.2135135099999999E+002,2.1648648700000001E+002	6.2920000000000002E+001,6.2920000000000002E+001,6.05E+001,6.05E+001,6.05E+001,6.05E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	474	0,09928356372	83,6	292,6	38,52566667
249297	125482	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00886134784	2,13E+02	5,22E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,002303950438	11,6	40,6	0,8909444444
249609	125444	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00011216896	2,77E+02	4,87E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,0000291639296	11,6	40,6	0,8909444444
249612	125445	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0080561152	2.8321678300000002E+002,2.8573426599999999E+002,2.8069930099999999E+002,2.8427586200000002E+002,2.8212765999999999E+002,2.8468085100000002E+002	1.6940000000000001E+001,1.6940000000000001E+001,1.6940000000000001E+001,1.452E+001,1.9359999999999999E+001,1.9359999999999999E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	474	0,002094589952	83,6	292,6	38,52566667
249300	125483	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3818598605	2.25E+002,2.19705883E+002,2.3108108100000001E+002,2.26216216E+002,2.2135135099999999E+002,2.1648648700000001E+002	6.2920000000000002E+001,6.2920000000000002E+001,6.05E+001,6.05E+001,6.05E+001,6.05E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	474	0,09928356372	83,6	292,6	38,52566667
249648	125448	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00011216896	2,77E+02	4,87E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,0000291639296	11,6	40,6	0,8909444444
249320	125484	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00886134784	2,13E+02	5,22E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,002303950438	11,6	40,6	0,8909444444
249651	125449	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00483366912	2.8618705E+002,2.8359712200000001E+002,2.8877697799999999E+002,2.8720588199999997E+002,2.8723404199999999E+002	2.1780000000000001E+001,2.1780000000000001E+001,2.1780000000000001E+001,2.4199999999999999E+001,1.9359999999999999E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,001256753971	83,6	292,6	32,10472222
249662	125450	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00033650688	2,77E+02	4,87E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,0000874917888	11,6	40,6	0,8909444444
249323	125485	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3182165504	2.35384615E+002,2.44E+002,2.34545455E+002,2.2363636399999999E+002,2.2615384599999999E+002	7.5019999999999996E+001,7.2599999999999994E+001,7.7439999999999998E+001,7.7439999999999998E+001,7.5019999999999996E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,0827363031	83,6	292,6	32,10472222
249682	125452	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00022433792	2,77E+02	4,87E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,0000583278592	11,6	40,6	0,8909444444
249337	125487	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3182165504	2.35384615E+002,2.44E+002,2.34545455E+002,2.2363636399999999E+002,2.2615384599999999E+002	7.5019999999999996E+001,7.2599999999999994E+001,7.7439999999999998E+001,7.7439999999999998E+001,7.5019999999999996E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,0827363031	83,6	292,6	32,10472222
249354	125488	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00886134784	2,13E+02	5,22E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,002303950438	11,6	40,6	0,8909444444
249685	125453	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00241683456	2.8872483199999999E+002,2.8630872499999998E+002,2.9114094E+002,2.8872483199999999E+002,2.8630872499999998E+002,2.9114094E+002	2.4199999999999999E+000,2.4199999999999999E+000,2.4199999999999999E+000,0,0,0	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	474	0,0006283769856	83,6	292,6	38,52566667
249357	125489	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3182165504	2.3714285699999999E+002,2.43157895E+002,2.3142857100000001E+002,2.35588235E+002,2.30294117E+002	6.5340000000000003E+001,6.7760000000000005E+001,6.5340000000000003E+001,6.2920000000000002E+001,6.2920000000000002E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,0827363031	83,6	292,6	32,10472222
249721	125456	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00011216896	2,77E+02	4,87E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,0000291639296	11,6	40,6	0,8909444444
249724	125457	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0040280576	2.9136690700000003E+002,2.9234042499999998E+002,2.925E+002,2.8985294099999999E+002,2.8978723400000001E+002	2.1780000000000001E+001,1.9359999999999999E+001,2.4199999999999999E+001,2.4199999999999999E+001,1.9359999999999999E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,001047294976	83,6	292,6	32,10472222
249755	125460	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00011216896	2,77E+02	4,87E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,0000291639296	11,6	40,6	0,8909444444
249371	125491	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3182165504	2.3714285699999999E+002,2.43157895E+002,2.3142857100000001E+002,2.35588235E+002,2.30294117E+002	6.5340000000000003E+001,6.7760000000000005E+001,6.5340000000000003E+001,6.2920000000000002E+001,6.2920000000000002E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,0827363031	83,6	292,6	32,10472222
249368	125490	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00886134784	2,13E+02	5,22E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,002303950438	11,6	40,6	0,8909444444
249758	125461	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00966733824	2.9420689700000003E+002,2.9172413799999998E+002,2.94657534E+002,2.9328671300000002E+002,2.9580419599999999E+002,2.9219178099999999E+002	1.452E+001,1.452E+001,1.21E+001,1.6940000000000001E+001,1.6940000000000001E+001,1.21E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	474	0,002513507942	83,6	292,6	38,52566667
249797	125465	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00966733824	2.97E+002,3.15E+002,2.9571428600000002E+002,3.0E+002,3.1333333299999998E+002	8.2280000000000001E+001,8.2280000000000001E+001,8.4700000000000003E+001,7.9859999999999999E+001,7.9859999999999999E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	395	0,002513507942	83,6	292,6	32,10472222
249458	125428	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00011216896	2,77E+02	4,87E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,0000291639296	11,6	40,6	0,8909444444
249247	125476	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00886134784	2,13E+02	5,22E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,002303950438	11,6	40,6	0,8909444444
249334	125486	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00886134784	2,13E+02	5,22E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	79	0,002303950438	11,6	40,6	0,8909444444
241399	119610	LC0_024	Interferometer - 210-250 MHz				LofarStorageManager	0,086898688	1,23E+02	4,82E+01	0	0,003051757813	200	1,00139	599	599	HBA Joined	36	0	100	0,02259365888	119,8	419,3	11,64722222
241410	119612	LC0_024	Interferometer - 210-250 MHz				LofarStorageManager	0,086898688	1,23E+02	4,82E+01	0	0,003051757813	200	1,00139	599	599	HBA Joined	36	0	100	0,02259365888	119,8	419,3	11,64722222
254505	127450	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254508	127451	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0765330944	3.4279411800000003E+002,3.4544117699999998E+002,3.4316546799999998E+002,3.4240601500000002E+002,3.4511278199999998E+002	2.4199999999999999E+001,2.4199999999999999E+001,2.1780000000000001E+001,2.6620000000000001E+001,2.6620000000000001E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	95	0,01989860454	83,6	292,6	7,721388889
254519	127452	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254522	127453	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,322244608	3.4279411800000003E+002,3.4544117699999998E+002,3.4316546799999998E+002,3.4240601500000002E+002,3.4511278199999998E+002	2.4199999999999999E+001,2.4199999999999999E+001,2.1780000000000001E+001,2.6620000000000001E+001,2.6620000000000001E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	400	0,08378359808	83,6	292,6	32,51111111
254555	127456	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254539	127454	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00011216896	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	1	0,0000291639296	11,6	40,6	0,01127777778
254542	127455	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,00483366912	3.4566371700000002E+002,3.4247787599999998E+002,3.4615384599999999E+002,3.45E+002,3.4833333299999998E+002,3.4307692300000002E+002	4.1140000000000001E+001,4.1140000000000001E+001,3.8719999999999999E+001,4.3560000000000002E+001,4.3560000000000002E+001,3.8719999999999999E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	6	0,001256753971	83,6	292,6	0,4876666667
254558	127457	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	3.4566371700000002E+002,3.4247787599999998E+002,3.4615384599999999E+002,3.45E+002,3.4833333299999998E+002,3.4307692300000002E+002	4.1140000000000001E+001,4.1140000000000001E+001,3.8719999999999999E+001,4.3560000000000002E+001,4.3560000000000002E+001,3.8719999999999999E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254578	127458	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254581	127459	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	3.4834532400000001E+002,3.5093525199999999E+002,3.4575539600000002E+002,3.4851063799999997E+002,3.48088235E+002,3.5073529400000001E+002	2.1780000000000001E+001,2.1780000000000001E+001,2.1780000000000001E+001,1.9359999999999999E+001,2.4199999999999999E+001,2.4199999999999999E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254594	127460	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254597	127461	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	3.4834532400000001E+002,3.5093525199999999E+002,3.4575539600000002E+002,3.4851063799999997E+002,3.48088235E+002,3.5073529400000001E+002	2.1780000000000001E+001,2.1780000000000001E+001,2.1780000000000001E+001,1.9359999999999999E+001,2.4199999999999999E+001,2.4199999999999999E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254617	127462	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254620	127463	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	3.5106383E+002,3.5361702100000002E+002,3.5118881099999999E+002,3.4867132900000001E+002,3.5352517999999998E+002,3.5370629400000001E+002	1.9359999999999999E+001,1.9359999999999999E+001,1.6940000000000001E+001,1.6940000000000001E+001,2.1780000000000001E+001,1.6940000000000001E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254633	127464	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254636	127465	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	3.5106383E+002,3.5361702100000002E+002,3.5118881099999999E+002,3.4867132900000001E+002,3.5352517999999998E+002,3.5370629400000001E+002	1.9359999999999999E+001,1.9359999999999999E+001,1.6940000000000001E+001,1.6940000000000001E+001,2.1780000000000001E+001,1.6940000000000001E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254656	127466	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254659	127467	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	3.5379310299999997E+002,3.5131034499999998E+002,3.5627586200000002E+002,3.5383561600000002E+002,3.5622377599999999E+002,3.5136986300000001E+002	1.452E+001,1.452E+001,1.452E+001,1.21E+001,1.6940000000000001E+001,1.21E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254672	127468	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254675	127469	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	3.5379310299999997E+002,3.5131034499999998E+002,3.5627586200000002E+002,3.5383561600000002E+002,3.5622377599999999E+002,3.5136986300000001E+002	1.452E+001,1.452E+001,1.452E+001,1.21E+001,1.6940000000000001E+001,1.21E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254695	127470	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254698	127471	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	3.5637583899999998E+002,3.5395973199999997E+002,3.5637583899999998E+002,3.5637583899999998E+002,3.5395973199999997E+002,3.5395973199999997E+002	2.4199999999999999E+000,2.4199999999999999E+000,4.8399999999999999E+000,0,4.8399999999999999E+000,0	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254711	127472	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254714	127473	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	3.5637583899999998E+002,3.5395973199999997E+002,3.5637583899999998E+002,3.5637583899999998E+002,3.5395973199999997E+002,3.5395973199999997E+002	2.4199999999999999E+000,2.4199999999999999E+000,4.8399999999999999E+000,0,4.8399999999999999E+000,0	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254734	127474	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254737	127475	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	1.2244900000000001E+000,3.67347E+000,3.5877551E+002,1.232877E+000,3.5876712300000003E+002,3.6986300000000001E+000	9.6799999999999997E+000,9.6799999999999997E+000,9.6799999999999997E+000,1.21E+001,1.21E+001,1.21E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254750	127476	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254753	127477	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	1.2244900000000001E+000,3.67347E+000,3.5877551E+002,1.232877E+000,3.5876712300000003E+002,3.6986300000000001E+000	9.6799999999999997E+000,9.6799999999999997E+000,9.6799999999999997E+000,1.21E+001,1.21E+001,1.21E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254773	127478	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254776	127479	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,322244608	4.5E+000,7.5E+000,1.5E+000,4.6153849999999998E+000,4.3548390000000001E+000	3.6299999999999997E+001,3.6299999999999997E+001,3.6299999999999997E+001,3.8719999999999999E+001,3.3880000000000003E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	400	0,08378359808	83,6	292,6	32,51111111
254787	127480	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254790	127481	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,322244608	4.5E+000,7.5E+000,1.5E+000,4.6153849999999998E+000,4.3548390000000001E+000	3.6299999999999997E+001,3.6299999999999997E+001,3.6299999999999997E+001,3.8719999999999999E+001,3.3880000000000003E+001	0,1,2,3,4	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	400	0,08378359808	83,6	292,6	32,51111111
254807	127482	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254810	127483	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	8.4563760000000006E+000,6.0402680000000002E+000,1.0872483000000001E+001,8.5135129999999997E+000,6.0810810000000002E+000,1.0945945999999999E+001	4.8399999999999999E+000,4.8399999999999999E+000,4.8399999999999999E+000,7.2599999999999998E+000,7.2599999999999998E+000,7.2599999999999998E+000	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254823	127484	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254826	127485	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	8.4563760000000006E+000,6.0402680000000002E+000,1.0872483000000001E+001,8.5135129999999997E+000,6.0810810000000002E+000,1.0945945999999999E+001	4.8399999999999999E+000,4.8399999999999999E+000,4.8399999999999999E+000,7.2599999999999998E+000,7.2599999999999998E+000,7.2599999999999998E+000	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254846	127486	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254849	127487	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	1.1020408E+001,8.5714290000000002E+000,1.3469388E+001,1.1095890000000001E+001,1.3378378E+001,8.6301369999999995E+000	9.6799999999999997E+000,9.6799999999999997E+000,9.6799999999999997E+000,1.21E+001,7.2599999999999998E+000,1.21E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254862	127488	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
254865	127489	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,3866935296	1.1020408E+001,8.5714290000000002E+000,1.3469388E+001,1.1095890000000001E+001,1.3378378E+001,8.6301369999999995E+000	9.6799999999999997E+000,9.6799999999999997E+000,9.6799999999999997E+000,1.21E+001,7.2599999999999998E+000,1.21E+001	0,1,2,3,4,5	0,003051757813	200	2,00278	418	418	HBA Dual Inner	36	0	480	0,1005403177	83,6	292,6	39,01333333
254885	127490	MSSS_HBA_2013	Interferometer - 110-190 MHz				LofarStorageManager	0,0089735168	2,44E+01	3,32E+01	0	0,003051757813	200	2,00278	58	58	HBA Dual Inner	36	0	80	0,002333114368	11,6	40,6	0,9022222222
